trait,exp,vis,vrank,null,negp,pip,hit,q,top
Crohn's disease (medication proxy),IMMUNE,-0.1915701,2,0.3050314465408805,10,0.104194385610655,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.022356402,3,0.3050314465408805,10,0.673621437572504,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.18902792,1,0.3050314465408805,10,0.133845195333359,1,Q3,0
Crohn's disease (medication proxy),IMMUNE,0.05514849,6,0.3050314465408805,10,0.134822253996295,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.436875,1,0.3050314465408805,9,0.256171489698862,1,Q2,0
Crohn's disease (medication proxy),IMMUNE,-0.48708695,3,0.3050314465408805,9,0.220010231984751,0,Q1,0
Crohn's disease (medication proxy),IMMUNE,1.301401,8,0.3050314465408805,9,0.495957079528137,0,Q4,1
Crohn's disease (medication proxy),IMMUNE,-0.4584304,2,0.3050314465408805,9,0.955459373951159,0,Q2,0
Crohn's disease (medication proxy),IMMUNE,0.691958,10,0.3050314465408805,9,0.235982919764123,0,Q4,1
Crohn's disease (medication proxy),IMMUNE,0.12629628,3,0.3050314465408805,9,0.288267874109354,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.2283783,3,0.3050314465408805,9,0.147660499607431,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.2329145,1,0.3050314465408805,9,0.118853419906447,1,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.5891915,1,0.3050314465408805,9,0.111911426284233,1,Q1,0
Crohn's disease (medication proxy),IMMUNE,-0.06810067,8,0.3050314465408805,8,0.0247000573366205,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.14920683,3,0.3050314465408805,8,0.294348691439807,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,0.037662283,5,0.3050314465408805,8,0.162292386867701,0,Q3,0
Crohn's disease (medication proxy),IMMUNE,0.4135201,10,0.3050314465408805,8,0.232160777332608,0,Q4,0
Crohn's disease (medication proxy),IMMUNE,1.5216548,10,0.3050314465408805,8,0.119281301480412,0,Q4,1
Crohn's disease (medication proxy),IMMUNE,-0.600715,2,0.3050314465408805,8,0.898689610665436,0,Q1,0
Crohn's disease (medication proxy),IMMUNE,-0.4016461,2,0.3050314465408805,8,0.200064254327321,0,Q2,0
Crohn's disease (medication proxy),IMMUNE,-0.17630415,1,0.3050314465408805,8,0.0779764525367642,1,Q3,0
Crohn's disease (medication proxy),IMMUNE,-0.33723274,3,0.3050314465408805,8,0.124126972497774,0,Q2,0
Crohn's disease (medication proxy),IMMUNE,-0.68093866,1,0.3050314465408805,7,0.333481963788406,1,Q1,0
Crohn's disease (medication proxy),IMMUNE,0.9737528,1,0.3050314465408805,7,0.259165034136464,1,Q4,1
Crohn's disease (medication proxy),IMMUNE,-0.5027635,1,0.3050314465408805,6,0.0708001818786858,1,Q1,0
Crohn's disease (medication proxy),IMMUNE,-0.5709519,1,0.3050314465408805,6,0.0292949375660256,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.29378676,3,0.3050314465408805,13,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.9383792,4,0.3050314465408805,13,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.45626682,1,0.3050314465408805,12,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.6001459,2,0.3050314465408805,12,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,5.8431377,1,0.3050314465408805,12,1.0,1,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.25966236,6,0.3050314465408805,12,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.41801676,1,0.3050314465408805,12,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.38619438,5,0.3050314465408805,11,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.06773248,3,0.3050314465408805,11,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.4750469,1,0.3050314465408805,11,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,2.5514631,10,0.3050314465408805,11,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.47850704,2,0.3050314465408805,11,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.60480607,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.28086436,1,0.3050314465408805,10,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.03654845,7,0.3050314465408805,10,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.5677523,2,0.3050314465408805,10,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.10798896,11,0.3050314465408805,10,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.6109707,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.55580246,2,0.3050314465408805,10,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.18653452,3,0.3050314465408805,10,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,0.022428414,8,0.3050314465408805,10,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.4867478,2,0.3050314465408805,10,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.6437827,5,0.3050314465408805,10,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,0.75803643,7,0.3050314465408805,10,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.48120007,2,0.3050314465408805,10,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.6260187,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.06094159,7,0.3050314465408805,10,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.6606349,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.44516224,2,0.3050314465408805,10,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.122311145,3,0.3050314465408805,10,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.045612834,6,0.3050314465408805,10,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.2785573,1,0.3050314465408805,10,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.7144219,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.69194365,8,0.3050314465408805,10,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.35660765,1,0.3050314465408805,10,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.6529732,2,0.3050314465408805,10,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5324907,2,0.3050314465408805,10,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.56564605,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.4769484,2,0.3050314465408805,10,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,4.1156216,11,0.3050314465408805,10,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.3925101,3,0.3050314465408805,10,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.13317342,3,0.3050314465408805,10,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.6542713,1,0.3050314465408805,10,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.14713067,1,0.3050314465408805,9,1.0,1,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.4747035,6,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.42613062,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.023805542,1,0.3050314465408805,9,1.0,1,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.48955247,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.08881219,4,0.3050314465408805,9,0.7677513235130615,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.31345722,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.5728688,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5410881,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,1.0226563,11,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,2.7574885,9,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.52271986,4,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.4488663,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.32705814,7,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.59061,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.46561772,4,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.6254022,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5559465,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,1.3302095,10,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.29253948,6,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.27972844,1,0.3050314465408805,9,1.0,1,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.48600024,4,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5367739,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.8594158,9,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.548829,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.32200488,6,0.3050314465408805,9,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.43173394,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.33994082,7,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.5233842,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.018218402,7,0.3050314465408805,9,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.339456,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.24201357,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,2.3150518,10,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,0.4117074,10,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.55531365,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.61966455,1,0.3050314465408805,9,1.0,1,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.52205503,1,0.3050314465408805,9,0.7998485671025849,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.44703084,5,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.539363,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.25708428,3,0.3050314465408805,9,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.43250996,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.29603454,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.5558118,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.71929616,10,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.12470139,2,0.3050314465408805,9,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.6078236,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.3535439,4,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.11365344,4,0.3050314465408805,9,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,0.062494107,2,0.3050314465408805,9,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.27930436,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.47808182,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5803684,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.58876336,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.16494578,11,0.3050314465408805,9,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.20607445,8,0.3050314465408805,9,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,0.38675565,3,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.38198844,1,0.3050314465408805,9,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.34626842,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.6328768,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.116337836,2,0.3050314465408805,9,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.3746625,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.57586604,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.6653458,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.55513644,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.235033,4,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.9223884,5,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.4126468,1,0.3050314465408805,9,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.09403086,5,0.3050314465408805,9,1.0,0,Q3,0
Ulcerative colitis (PheCode),IMMUNE,-0.35877103,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.66565734,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.4390489,4,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.48589876,3,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.4867058,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5543021,3,0.3050314465408805,9,0.569978428947316,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.54593414,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.6745871,10,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.6269482,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.5714505,10,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.42728344,1,0.3050314465408805,9,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.38721266,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.47071853,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5795895,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.39797285,1,0.3050314465408805,9,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.4597361,3,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.7155625,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5551089,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.091969304,3,0.3050314465408805,9,1.0,0,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.33372915,1,0.3050314465408805,9,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.59881294,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,1.3671046,11,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.39491323,5,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.5077031,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.49901673,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5992779,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.025419636,1,0.3050314465408805,9,1.0,1,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.4701183,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.60065544,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.5002636,2,0.3050314465408805,9,1.0,0,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.6191315,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,0.7855945,9,0.3050314465408805,9,1.0,0,Q4,1
Ulcerative colitis (PheCode),IMMUNE,-0.42125577,1,0.3050314465408805,9,1.0,1,Q2,0
Ulcerative colitis (PheCode),IMMUNE,0.158191,1,0.3050314465408805,9,1.0,1,Q3,1
Ulcerative colitis (PheCode),IMMUNE,-0.4155714,5,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.6176901,1,0.3050314465408805,9,1.0,1,Q1,0
Ulcerative colitis (PheCode),IMMUNE,-0.35725725,2,0.3050314465408805,9,1.0,0,Q2,0
Ulcerative colitis (PheCode),IMMUNE,-0.17072982,2,0.3050314465408805,8,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,0.6937269,8,0.3050314465408805,20,0.3904878694348057,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.49125743,3,0.3050314465408805,18,0.6079809068683331,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.13046356,2,0.3050314465408805,16,0.250816870972079,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.3866508,2,0.3050314465408805,12,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,0.25749484,4,0.3050314465408805,11,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.044672664,2,0.3050314465408805,11,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.4544035,1,0.3050314465408805,11,1.0,1,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.47457433,3,0.3050314465408805,11,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.5747943,2,0.3050314465408805,11,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,0.2312292,4,0.3050314465408805,11,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,1.7704498,7,0.3050314465408805,10,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.5411721,1,0.3050314465408805,10,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,0.19168074,9,0.3050314465408805,10,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.43441182,2,0.3050314465408805,10,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,0.47902817,10,0.3050314465408805,10,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.618412,2,0.3050314465408805,10,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.12071266,6,0.3050314465408805,10,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.5119177,2,0.3050314465408805,10,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.052246112,7,0.3050314465408805,10,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.06312551,6,0.3050314465408805,10,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.3703994,2,0.3050314465408805,10,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.58759415,1,0.3050314465408805,10,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.5641978,1,0.3050314465408805,10,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.3460844,2,0.3050314465408805,10,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.44505087,1,0.3050314465408805,10,1.0,1,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.5309214,2,0.3050314465408805,10,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.44950712,4,0.3050314465408805,10,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,1.146393,1,0.3050314465408805,10,1.0,1,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.45618817,1,0.3050314465408805,10,1.0,1,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.5297613,1,0.3050314465408805,10,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,0.124923825,3,0.3050314465408805,10,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.3576584,4,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.25087073,7,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.15610592,10,0.3050314465408805,9,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,0.25452238,3,0.3050314465408805,9,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.5598582,2,0.3050314465408805,9,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.010782933,2,0.3050314465408805,9,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.4267594,3,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.3357949,4,0.3050314465408805,9,0.4522150933538196,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,0.094862185,3,0.3050314465408805,9,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.053856175,3,0.3050314465408805,9,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.2572326,8,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.694031,1,0.3050314465408805,9,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.52258956,2,0.3050314465408805,9,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.4635196,2,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.5124539,1,0.3050314465408805,9,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.40050992,2,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.36933765,4,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,0.38776228,8,0.3050314465408805,9,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.2765519,5,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,0.4860976,6,0.3050314465408805,9,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,6.5059643,8,0.3050314465408805,9,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.43594941,2,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.2563231,6,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.30330065,5,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.3202312,4,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,1.4249914,7,0.3050314465408805,9,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.60335845,1,0.3050314465408805,9,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.43074122,5,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,0.36746946,2,0.3050314465408805,9,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.16883954,2,0.3050314465408805,9,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.56474465,1,0.3050314465408805,9,1.0,1,Q1,0
Type 1 diabetes (PheCode),IMMUNE,-0.16358872,7,0.3050314465408805,9,1.0,0,Q3,0
Type 1 diabetes (PheCode),IMMUNE,-0.26755106,5,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.34190944,3,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,9.524742,8,0.3050314465408805,9,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.3828148,2,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,-0.49720544,3,0.3050314465408805,9,1.0,0,Q1,0
Type 1 diabetes (PheCode),IMMUNE,0.13814045,6,0.3050314465408805,9,1.0,0,Q3,1
Type 1 diabetes (PheCode),IMMUNE,-0.2520253,2,0.3050314465408805,9,1.0,0,Q2,0
Type 1 diabetes (PheCode),IMMUNE,1.9636555,2,0.3050314465408805,9,1.0,0,Q4,1
Type 1 diabetes (PheCode),IMMUNE,-0.44589123,1,0.3050314465408805,8,1.0,1,Q2,0
Asthma,IMMUNE,8.510811,11,0.3050314465408805,116,0.1410752437495816,0,Q4,1
Asthma,IMMUNE,-0.49067903,3,0.3050314465408805,107,0.8659815209462116,0,Q1,0
Asthma,IMMUNE,0.21167949,2,0.3050314465408805,86,0.8276340524565944,0,Q3,0
